Date,Average Daily Total Cloud Cover [oktas],Average Daily Wind Speed [m/s],Average Daily Temperature [°C],Average Daily Relative Humidity [%],Average Daily Station-Level Pressure [hPa],Daily Precipitation Sum [mm],Night Precipitation Sum [mm]
2016-11-14,4.8,3.1,1.1,81.4,1030.5,0.0,0.0
2016-11-15,7.0,5.5,0.8,86.6,1020.2,6.4,3.7
2016-11-16,7.4,4.1,4.6,93.8,1010.6,0.0,0.0
2016-11-17,7.3,4.9,7.9,94.3,1004.2,0.1,0.0
2016-11-18,6.3,8.0,8.5,85.1,1001.5,0.0,0.0
2016-11-19,7.4,3.4,6.9,90.3,1008.7,3.1,7.1
2016-11-20,5.9,5.1,5.7,91.9,1011.0,0.0,0.0
2016-11-21,3.4,5.1,7.5,92.4,1012.3,0.0,0.0
2016-11-22,2.3,6.5,6.3,87.9,1015.5,0.0,0.0
2016-11-23,5.6,4.1,4.3,96.0,1019.4,0.0,0.0
2016-11-24,4.3,3.1,4.0,94.5,1021.0,0.0,0.0
2016-11-25,5.5,3.1,3.1,95.0,1022.1,0.0,0.0
2016-11-26,6.5,6.1,3.7,89.1,1009.7,0.0,0.0
2016-11-27,5.5,7.0,4.1,77.0,1004.1,0.7,0.8
2016-11-28,5.4,8.4,2.7,67.3,1017.4,0.3,1.1
2016-11-29,6.8,5.1,3.6,85.5,1022.6,1.7,0.4
2016-11-30,6.4,6.5,3.8,88.8,1013.6,3.1,0.0
2016-12-01,5.5,2.8,0.3,95.9,1004.6,5.5,7.6
2016-12-02,6.1,6.1,2.8,88.1,1005.0,1.3,1.9
2016-12-03,5.8,5.9,3.1,73.1,1017.8,0.0,1.1
2016-12-04,6.1,3.9,1.1,85.0,1025.3,0.0,0.0
2016-12-05,6.4,5.4,3.0,87.8,1020.2,0.0,0.3
2016-12-06,6.1,3.9,4.4,80.3,1024.0,0.3,0.6
2016-12-07,5.5,4.1,-0.3,92.6,1029.5,0.0,4.0
2016-12-08,7.4,8.1,7.6,88.0,1013.9,0.0,0.0
2016-12-09,6.6,6.3,8.7,81.5,1013.6,0.0,5.0
2016-12-10,7.6,5.4,9.1,89.3,1010.1,1.3,0.2
2016-12-11,7.4,3.6,6.7,92.4,1004.7,5.8,3.9
2016-12-12,3.8,5.9,0.1,71.6,1019.7,0.1,0.0
2016-12-13,6.4,4.6,-1.1,84.0,1023.0,0.0,0.4
2016-12-14,6.8,6.0,4.0,87.4,1018.0,0.1,0.1
2016-12-15,6.6,2.3,2.7,85.3,1030.6,0.3,0.0
2016-12-16,7.4,2.9,0.0,85.4,1033.9,0.0,0.0
2016-12-17,7.8,3.0,-0.5,89.8,1032.6,0.0,0.0
2016-12-18,7.9,2.8,1.4,96.5,1028.9,0.1,0.0
2016-12-19,7.5,3.5,3.0,92.3,1029.5,0.0,0.0
2016-12-20,8.0,3.0,3.7,89.5,1030.0,0.0,0.0
2016-12-21,3.4,5.6,1.0,91.5,1026.6,0.0,0.0
2016-12-22,3.1,4.4,-0.2,93.3,1026.2,0.0,1.0
2016-12-23,6.3,3.9,2.4,93.9,1026.0,0.0,0.0
2016-12-24,7.6,5.4,3.3,90.1,1015.5,0.0,0.6
2016-12-25,6.1,4.8,4.6,87.8,1009.1,0.0,0.0
2016-12-26,6.1,6.1,7.9,88.5,1008.1,2.2,3.2
2016-12-27,6.6,10.1,5.6,69.3,1009.9,0.6,0.0
2016-12-28,5.1,6.4,4.2,69.3,1030.8,0.0,0.0
2016-12-29,4.4,3.0,0.6,89.9,1037.1,0.0,0.0
2016-12-30,2.1,3.6,1.0,83.4,1031.1,0.0,0.0
2016-12-31,7.5,2.9,1.2,93.0,1022.5,0.0,0.0
2017-01-01,7.9,4.4,3.5,92.5,1011.0,0.0,0.1
2017-01-02,6.0,5.1,2.3,82.0,1006.6,0.0,0.0
2017-01-03,5.0,5.9,0.2,88.0,1004.7,0.1,2.6
2017-01-04,6.5,7.9,1.6,86.4,986.1,3.8,0.6
2017-01-05,6.8,9.8,-3.9,77.0,1018.2,1.1,1.5
2017-01-06,5.1,5.0,-10.1,79.3,1036.7,0.5,0.0
2017-01-07,7.5,4.4,-9.1,85.5,1029.5,0.0,0.0
2017-01-08,3.9,2.8,-7.8,87.5,1028.3,0.0,0.0
2017-01-09,7.6,3.9,-4.5,89.6,1024.6,0.0,0.0
2017-01-10,3.1,5.9,-5.7,82.5,1018.9,0.0,0.0
2017-01-11,2.3,8.6,-6.5,75.1,1007.6,0.0,0.2
2017-01-12,7.0,5.3,1.0,86.4,994.5,0.0,0.0
2017-01-13,7.5,4.8,0.6,95.3,990.6,3.6,0.7
2017-01-14,5.4,3.4,-0.1,90.0,998.0,0.0,0.0
2017-01-15,6.5,1.9,-1.1,92.9,1008.7,0.6,1.9
2017-01-16,5.9,3.3,-1.6,95.5,1020.0,0.4,0.0
2017-01-17,5.3,1.6,-5.8,95.4,1033.2,0.6,0.0
2017-01-18,5.9,3.3,-4.4,91.8,1036.8,0.0,0.2
2017-01-19,8.0,4.8,-0.5,90.4,1032.1,0.0,0.0
2017-01-20,7.9,3.5,2.6,95.0,1027.7,0.0,0.0
2017-01-21,8.0,2.0,2.5,95.5,1029.1,0.0,0.0
2017-01-22,8.0,4.0,0.2,98.0,1029.8,0.0,0.0
2017-01-23,8.0,3.0,-1.1,92.8,1022.5,0.0,0.0
2017-01-24,7.5,3.1,1.5,89.8,1022.4,0.0,0.0
2017-01-25,7.9,2.1,1.5,88.5,1028.9,0.0,0.0
2017-01-26,6.5,3.3,1.4,91.0,1031.0,0.0,0.0
2017-01-27,2.6,2.8,-1.1,92.3,1026.7,0.0,0.0
2017-01-28,0.0,4.0,-1.8,84.6,1024.1,0.0,0.0
2017-01-29,0.6,6.4,-2.2,84.1,1022.0,0.0,0.0
2017-01-30,6.8,4.9,-1.9,82.0,1019.6,0.0,0.0
2017-01-31,1.4,3.4,-2.8,85.8,1020.3,0.0,0.0
2017-02-01,5.6,2.6,-4.8,95.6,1023.8,0.0,0.0
2017-02-02,7.8,1.5,-1.4,91.1,1017.7,0.0,0.0
2017-02-03,8.0,3.3,0.1,91.5,1012.4,0.0,0.0
2017-02-04,8.0,7.3,-1.6,91.4,1009.9,0.0,0.0
2017-02-05,5.8,5.0,-0.7,81.4,1009.9,0.0,0.0
2017-02-06,4.9,3.3,-2.0,84.6,1020.3,0.1,0.4
2017-02-07,7.3,5.3,-6.3,84.9,1027.4,0.4,0.5
2017-02-08,7.8,5.0,-8.6,83.5,1033.7,0.8,0.0
2017-02-09,8.0,3.5,-7.1,78.1,1037.1,0.0,0.0
2017-02-10,3.6,4.1,-4.5,62.8,1036.2,0.0,0.0
2017-02-11,1.1,5.4,-5.5,74.9,1036.4,0.0,0.0
2017-02-12,4.1,4.5,-6.1,82.4,1038.9,0.0,0.0
2017-02-13,7.9,3.5,-6.3,83.4,1038.8,0.0,0.0
2017-02-14,2.4,1.9,-4.6,87.4,1033.9,0.0,0.0
2017-02-15,0.1,2.8,-4.3,96.0,1034.4,0.0,0.0
2017-02-16,1.1,2.6,0.3,83.9,1024.8,0.0,0.0
2017-02-17,7.3,1.8,2.7,91.1,1017.2,0.0,0.0
2017-02-18,7.8,2.6,3.1,91.4,1019.9,0.0,0.0
2017-02-19,7.8,4.4,3.4,85.4,1015.6,0.5,0.0
2017-02-20,8.0,5.8,5.0,91.1,1003.9,0.5,1.2
2017-02-21,6.8,8.6,6.3,78.8,995.9,0.0,0.5
2017-02-22,5.9,6.1,4.6,84.4,994.1,1.7,0.1
2017-02-23,6.8,6.5,4.8,82.5,988.6,0.6,4.6
2017-02-24,5.9,6.5,2.7,79.6,992.2,0.3,0.0
2017-02-25,2.8,5.4,1.6,68.8,1011.6,0.0,0.6
2017-02-26,7.9,5.1,4.6,89.9,1005.3,0.0,0.0
2017-02-27,6.3,4.3,6.9,86.6,1005.1,0.0,0.0
2017-02-28,5.0,4.4,5.0,86.1,994.7,1.5,0.1
2017-03-01,5.5,4.6,3.7,86.3,996.6,0.0,0.0
2017-03-02,6.0,5.0,2.5,93.9,998.9,4.6,0.7
2017-03-03,5.6,5.0,4.9,79.1,1008.0,0.0,0.0
2017-03-04,6.3,3.6,4.6,83.1,1002.8,0.0,0.0
2017-03-05,6.5,1.9,5.6,90.5,999.9,0.5,2.5
2017-03-06,7.6,3.9,2.5,97.8,1002.0,1.6,0.5
2017-03-07,6.9,3.9,1.2,81.9,1007.7,0.0,0.0
2017-03-08,7.3,4.8,2.5,80.3,1020.1,0.0,0.0
2017-03-09,6.3,2.9,2.9,87.6,1015.1,0.0,0.0
2017-03-10,7.0,2.3,4.9,86.9,1016.4,0.3,0.0
2017-03-11,5.3,3.6,3.1,89.6,1022.9,0.0,0.0
2017-03-12,5.9,3.5,2.4,82.0,1025.1,0.0,0.0
2017-03-13,5.6,2.3,1.2,93.6,1026.7,0.0,0.0
2017-03-14,3.9,2.9,4.0,79.0,1024.5,0.0,0.0
2017-03-15,4.1,7.8,7.9,69.3,1017.2,0.0,0.0
2017-03-16,3.3,5.5,5.2,78.6,1017.0,0.0,0.0
2017-03-17,6.9,5.8,6.3,79.0,1006.3,0.9,0.0
2017-03-18,7.1,5.3,3.7,90.1,993.0,3.9,2.2
2017-03-19,7.1,5.8,3.0,86.0,1001.6,0.1,1.3
2017-03-20,7.5,4.1,4.2,92.1,1002.1,0.1,5.8
2017-03-21,6.6,4.1,9.1,81.1,1002.7,0.1,0.0
2017-03-22,4.3,3.4,6.6,61.1,1016.1,0.0,0.0
2017-03-23,6.5,3.3,4.9,75.1,1022.9,0.0,0.0
2017-03-24,2.9,3.1,5.4,68.8,1026.6,0.0,0.0
2017-03-25,5.0,4.6,4.6,75.5,1022.8,0.0,0.0
2017-03-26,2.3,2.9,6.0,67.9,1023.6,0.0,0.0
2017-03-27,1.5,4.3,9.7,61.4,1019.6,0.0,0.0
2017-03-28,5.9,3.1,6.0,93.5,1017.5,0.0,0.0
2017-03-29,7.6,3.5,5.2,93.4,1014.7,0.6,0.0
2017-03-30,7.8,3.1,6.6,83.6,1022.4,0.0,1.0
2017-03-31,5.8,3.8,12.3,84.1,1016.4,0.0,0.0
2017-04-01,3.6,3.8,12.6,80.0,1011.4,0.0,0.0
2017-04-02,3.5,2.8,8.7,93.5,1013.9,1.5,0.0
2017-04-03,6.9,3.0,8.0,94.3,1022.6,0.0,0.0
2017-04-04,7.3,1.9,6.5,97.9,1025.1,0.0,0.0
2017-04-05,7.4,2.5,6.5,90.4,1015.5,1.0,1.0
2017-04-06,5.9,5.0,5.9,82.5,1011.3,0.0,0.0
2017-04-07,7.5,2.8,6.9,87.1,1011.2,0.0,0.0
2017-04-08,5.8,2.8,8.7,77.9,1019.0,0.0,0.0
2017-04-09,5.1,3.6,9.7,75.5,1021.5,0.0,0.0
2017-04-10,2.4,6.3,11.2,70.9,1011.4,0.0,0.0
2017-04-11,4.3,7.9,7.1,62.0,1010.9,0.0,0.0
2017-04-12,6.9,4.8,6.6,84.3,1005.9,0.1,1.2
2017-04-13,6.9,3.0,6.3,91.0,1001.6,5.2,2.3
2017-04-14,6.0,4.8,6.6,79.5,1005.6,0.0,0.0
2017-04-15,7.0,2.9,6.1,90.8,1004.9,6.1,0.6
2017-04-16,4.4,5.9,3.3,69.6,1009.6,0.0,0.0
2017-04-17,5.8,3.3,2.0,76.4,1016.9,0.4,0.0
2017-04-18,5.0,5.9,3.7,62.3,1023.7,0.0,0.0
2017-04-19,4.4,5.9,3.4,60.9,1031.0,0.0,0.0
2017-04-20,3.0,2.8,3.9,60.0,1030.5,0.0,0.0
2017-04-21,7.4,7.1,8.1,77.3,1014.7,0.0,1.8
2017-04-22,4.4,7.8,7.2,59.9,1006.6,0.0,0.0
2017-04-23,3.6,4.6,4.5,75.5,1010.6,5.7,0.4
2017-04-24,5.4,4.5,5.6,73.6,1010.1,0.1,0.3
2017-04-25,6.6,2.8,5.6,86.3,1001.8,1.8,0.0
2017-04-26,4.4,3.0,4.6,80.1,1009.0,0.0,0.0
2017-04-27,5.5,2.3,5.6,81.3,1013.0,0.2,0.0
2017-04-28,7.0,3.5,6.2,85.4,1013.5,0.3,2.2
2017-04-29,7.4,5.4,5.4,86.3,1012.9,0.2,0.0
2017-04-30,2.3,3.4,6.4,68.3,1023.0,0.0,0.0
2017-05-01,0.0,5.1,7.6,67.8,1023.3,0.0,0.0
2017-05-02,2.8,5.9,8.2,71.3,1024.3,0.0,0.0
2017-05-03,6.0,5.5,8.5,79.8,1024.9,0.0,0.0
2017-05-04,7.6,6.9,9.2,84.4,1021.3,4.6,1.7
2017-05-05,6.3,4.4,9.9,87.6,1019.1,0.0,0.0
2017-05-06,4.6,3.5,9.4,81.0,1014.6,0.0,1.7
2017-05-07,6.9,5.4,7.0,89.6,1009.0,0.0,0.0
2017-05-08,6.8,5.8,6.2,77.8,1011.5,0.0,0.1
2017-05-09,3.6,4.6,4.3,57.9,1014.6,0.1,0.5
2017-05-10,7.8,3.9,2.7,92.5,1008.4,4.0,0.0
2017-05-11,3.6,3.9,4.8,79.4,1009.2,0.0,0.0
2017-05-12,1.3,4.6,10.0,70.9,1009.6,0.0,0.0
2017-05-13,1.6,3.4,12.0,71.4,1013.4,0.0,0.0
2017-05-14,3.6,2.8,15.8,69.1,1018.3,0.0,9.3
2017-05-15,5.3,2.8,15.0,78.4,1023.7,0.0,0.0
2017-05-16,4.4,3.3,10.3,85.6,1029.0,0.0,0.0
2017-05-17,5.4,3.4,15.4,73.5,1024.9,0.0,0.0
2017-05-18,1.1,4.0,18.2,62.9,1017.4,0.0,0.0
2017-05-19,0.1,4.8,19.4,60.6,1013.1,0.0,0.0
2017-05-20,1.0,3.3,18.0,70.1,1013.9,0.0,0.0
2017-05-21,3.6,4.0,13.9,78.3,1019.6,0.0,0.0
2017-05-22,2.1,3.6,14.0,67.0,1019.2,0.0,0.0
2017-05-23,3.4,2.5,13.6,68.6,1014.8,0.0,0.0
2017-05-24,2.6,2.8,14.3,72.0,1012.3,0.0,0.0
2017-05-25,2.5,3.0,12.7,81.0,1016.0,0.0,0.0
2017-05-26,3.8,3.3,13.3,84.8,1017.1,0.0,0.0
2017-05-27,2.8,1.9,15.3,72.0,1022.7,0.0,0.0
2017-05-28,2.8,2.9,20.6,57.6,1018.3,0.0,0.0
2017-05-29,6.0,2.8,16.9,79.8,1011.6,0.0,0.0
2017-05-30,6.3,2.5,17.4,81.0,1010.5,0.0,0.4
2017-05-31,6.8,8.0,17.0,67.0,1009.8,0.1,0.0
2017-06-01,5.4,5.1,13.5,67.5,1014.5,0.0,0.0
2017-06-02,3.3,4.8,12.4,70.4,1016.5,0.0,0.0
2017-06-03,3.6,2.6,11.7,70.0,1018.5,0.0,0.0
2017-06-04,7.5,3.3,13.7,83.8,1008.2,7.1,0.0
2017-06-05,6.1,3.9,15.2,73.4,1012.0,0.0,0.0
2017-06-06,5.4,4.1,16.8,72.5,1009.8,0.2,3.3
2017-06-07,5.0,4.4,15.6,78.8,1007.7,0.1,0.0
2017-06-08,3.9,3.1,14.4,70.3,1015.6,0.0,0.0
2017-06-09,5.1,2.9,17.9,74.3,1015.2,0.0,0.0
2017-06-10,5.8,2.9,16.2,80.3,1015.8,0.0,0.0
2017-06-11,3.5,2.6,16.9,73.8,1017.0,0.0,6.8
2017-06-12,6.0,5.3,17.7,75.5,1006.1,7.3,0.0
2017-06-13,6.9,6.5,15.4,70.4,1006.1,0.3,0.4
2017-06-14,3.8,4.5,16.5,70.9,1012.8,0.0,0.0
2017-06-15,3.6,2.4,15.6,79.4,1015.4,0.0,0.0
2017-06-16,4.1,2.3,15.6,83.6,1009.0,2.4,0.0
2017-06-17,4.1,2.8,14.8,84.5,1013.5,0.0,0.0
2017-06-18,3.8,2.8,17.7,79.6,1019.9,0.0,0.0
2017-06-19,1.0,2.9,20.8,74.4,1018.1,0.0,1.6
2017-06-20,3.9,3.9,19.3,71.8,1011.8,0.0,0.0
2017-06-21,2.0,5.0,16.4,61.9,1013.1,0.0,0.0
2017-06-22,4.9,2.8,15.4,76.8,1010.8,0.0,0.0
2017-06-23,6.6,2.1,16.5,85.4,1005.2,0.0,2.3
2017-06-24,7.0,5.0,17.5,83.3,1006.9,0.0,0.3
2017-06-25,5.5,4.1,16.4,82.4,1006.1,3.6,1.3
2017-06-26,4.0,5.3,16.1,67.8,1006.3,0.0,0.0
2017-06-27,3.4,3.9,14.7,72.9,1011.1,0.0,0.0
2017-06-28,3.9,4.1,18.5,74.0,1005.9,0.0,1.7
2017-06-29,6.1,4.3,19.7,89.4,994.5,2.6,0.0
2017-06-30,6.8,5.5,17.1,94.0,991.3,3.3,0.9
2017-07-01,7.8,4.9,15.5,91.3,999.6,2.8,2.6
2017-07-02,6.6,5.1,16.4,79.8,1005.5,0.0,0.0
2017-07-03,5.1,5.3,16.2,66.8,1013.1,0.0,0.5
2017-07-04,5.4,5.1,14.6,77.8,1012.5,1.1,0.0
2017-07-05,5.0,2.6,14.1,87.3,1015.6,11.0,0.0
2017-07-06,2.5,2.4,13.9,81.5,1018.4,0.0,0.0
2017-07-07,5.6,2.3,16.1,80.0,1015.6,0.0,0.0
2017-07-08,5.5,2.3,16.6,89.5,1011.3,6.9,0.0
2017-07-09,2.8,3.1,15.5,82.4,1012.8,0.0,0.0
2017-07-10,3.9,2.9,17.8,84.9,1009.5,3.3,20.3
2017-07-11,5.8,2.9,18.5,87.9,1005.7,0.3,0.0
2017-07-12,4.9,2.4,18.5,81.0,1006.6,1.6,2.0
2017-07-13,4.3,5.4,16.8,76.1,1009.8,0.0,0.0
2017-07-14,4.4,2.5,15.5,72.8,1014.4,0.0,0.0
2017-07-15,3.9,2.5,16.2,74.0,1016.8,0.0,0.0
2017-07-16,4.0,2.4,16.6,77.0,1019.0,0.0,1.6
2017-07-17,4.4,4.1,17.4,67.0,1016.4,0.0,0.0
2017-07-18,3.4,3.5,16.0,72.4,1018.9,0.0,0.0
2017-07-19,2.4,2.4,16.0,75.4,1017.6,0.0,0.0
2017-07-20,4.0,3.9,18.5,78.3,1012.3,0.0,0.7
2017-07-21,7.4,4.5,15.7,82.0,1013.1,8.4,0.0
2017-07-22,3.6,4.3,18.1,78.4,1016.7,0.0,0.0
2017-07-23,6.6,2.1,18.3,82.1,1013.4,0.0,3.0
2017-07-24,6.3,2.6,17.8,91.3,1008.3,0.0,0.0
2017-07-25,6.9,4.5,19.1,88.9,1001.9,0.0,12.5
2017-07-26,7.8,3.8,17.7,97.4,997.8,38.5,11.9
2017-07-27,7.9,2.8,16.8,96.3,1002.1,4.0,2.4
2017-07-28,6.4,2.1,16.8,93.3,1007.2,9.4,1.7
2017-07-29,4.0,2.5,18.5,75.4,1012.3,0.0,0.0
2017-07-30,2.1,3.4,22.8,72.0,1010.5,0.0,1.1
2017-07-31,4.9,2.8,20.0,87.1,1013.4,0.0,0.0
2017-08-01,4.3,3.0,22.2,77.1,1015.4,0.0,17.0
2017-08-02,5.6,3.1,20.7,87.0,1014.6,0.0,0.0
2017-08-03,6.5,2.5,19.4,90.3,1011.5,1.9,0.0
2017-08-04,4.1,4.5,20.2,72.3,1007.5,0.0,0.0
2017-08-05,3.8,3.8,19.6,68.8,1010.2,0.0,0.5
2017-08-06,4.9,3.9,17.5,73.8,1015.9,0.0,0.0
2017-08-07,2.3,2.6,16.3,75.4,1021.5,0.0,0.0
2017-08-08,2.9,4.5,19.0,64.8,1019.8,0.0,0.0
2017-08-09,2.6,4.9,20.8,71.6,1016.1,0.0,0.0
2017-08-10,3.8,2.9,19.2,89.6,1016.8,1.6,0.0
2017-08-11,3.6,3.1,20.3,88.3,1013.7,0.0,10.5
2017-08-12,6.5,4.1,18.7,84.0,1009.8,0.0,0.0
2017-08-13,3.8,3.6,16.5,75.3,1014.8,0.0,0.0
2017-08-14,1.5,2.9,15.3,74.4,1023.5,0.0,0.0
2017-08-15,4.5,3.4,17.4,67.1,1023.2,0.0,0.0
2017-08-16,5.1,3.8,18.6,78.6,1018.0,2.7,13.1
2017-08-17,5.8,2.8,18.3,85.9,1019.2,0.0,0.0
2017-08-18,6.1,3.3,20.1,86.9,1013.4,0.0,0.7
2017-08-19,6.1,3.0,19.1,82.4,1012.1,0.0,0.0
2017-08-20,5.3,2.4,16.0,81.4,1016.7,0.0,19.2
2017-08-21,4.9,3.0,14.8,84.8,1014.7,0.3,0.0
2017-08-22,4.1,3.3,15.1,84.6,1014.2,0.0,21.0
2017-08-23,3.3,4.1,16.2,78.1,1014.8,0.0,0.0
2017-08-24,2.3,3.0,16.0,76.9,1013.7,0.0,0.2
2017-08-25,4.6,3.8,17.5,74.9,1013.6,0.0,0.0
2017-08-26,3.6,2.6,16.7,82.5,1016.3,0.0,17.0
2017-08-27,6.3,3.1,16.0,90.8,1011.4,14.6,0.0
2017-08-28,2.9,3.5,16.2,79.3,1017.5,0.0,0.0
2017-08-29,1.5,2.9,15.5,82.3,1018.5,0.0,0.0
2017-08-30,0.5,4.3,18.2,75.0,1013.8,0.0,0.0
2017-08-31,4.9,4.5,20.4,77.6,1009.6,0.0,0.8
2017-09-01,7.4,4.3,16.0,80.3,1016.1,2.5,16.0
2017-09-02,7.3,5.9,14.3,89.4,1012.6,1.3,2.1
2017-09-03,6.5,4.6,15.6,85.8,1009.3,0.8,0.1
2017-09-04,7.0,3.6,16.0,90.4,1006.4,1.6,1.4
2017-09-05,6.9,3.4,16.8,91.9,1011.7,0.0,0.5
2017-09-06,7.8,2.8,13.9,93.0,1010.0,3.1,8.5
2017-09-07,7.6,3.6,12.4,92.4,1003.7,1.1,0.2
2017-09-08,7.5,3.8,14.4,88.8,1005.5,0.3,0.3
2017-09-09,6.8,4.8,16.4,84.3,1001.0,0.0,0.0
2017-09-10,7.1,2.3,15.2,91.4,1003.2,1.2,0.0
2017-09-11,6.6,3.9,15.7,91.0,1002.3,0.0,1.7
2017-09-12,5.5,2.4,16.2,82.0,1002.0,0.0,0.0
2017-09-13,3.8,4.9,13.2,83.0,999.7,2.9,0.0
2017-09-14,3.5,6.1,13.8,73.3,994.9,0.0,1.4
2017-09-15,5.8,4.8,13.2,80.6,1004.5,0.0,0.0
2017-09-16,3.9,2.9,13.5,81.8,1012.0,0.0,1.3
2017-09-17,6.9,2.8,14.2,87.8,1010.6,0.0,21.7
2017-09-18,7.6,5.5,13.0,93.0,1006.7,10.6,1.1
2017-09-19,5.1,2.6,13.1,81.8,1013.7,0.0,0.0
2017-09-20,2.9,1.8,12.2,86.0,1016.3,0.0,0.0
2017-09-21,3.1,3.6,13.6,85.5,1017.0,0.0,1.4
2017-09-22,6.9,2.3,14.5,91.4,1016.6,0.0,0.0
2017-09-23,6.3,3.9,15.6,91.6,1019.9,0.0,0.0
2017-09-24,2.0,3.3,15.6,87.3,1024.1,0.0,0.0
2017-09-25,5.9,5.1,15.2,77.9,1026.7,0.0,0.0
2017-09-26,3.1,3.5,15.7,81.0,1029.9,0.0,0.0
2017-09-27,4.4,4.4,15.1,73.5,1032.5,0.0,0.0
2017-09-28,3.3,4.4,13.4,73.9,1032.9,0.0,0.0
2017-09-29,2.1,4.1,11.1,74.5,1030.4,0.0,0.0
2017-09-30,1.3,5.0,10.9,71.1,1025.8,0.0,0.0
2017-10-01,0.0,4.8,10.2,75.0,1024.3,0.0,0.0
2017-10-02,4.0,7.4,11.3,76.5,1016.1,0.0,5.9
2017-10-03,5.5,3.9,12.7,88.6,1008.0,0.2,0.0
2017-10-04,7.4,5.5,11.4,82.5,1008.7,0.0,0.9
2017-10-05,6.6,4.4,9.7,86.1,995.9,0.8,0.0
2017-10-06,4.4,3.5,10.5,83.8,1000.7,0.0,1.2
2017-10-07,5.9,4.1,10.0,88.1,1006.7,0.1,3.5
2017-10-08,4.6,5.4,9.5,78.9,1002.8,0.0,0.0
2017-10-09,6.1,6.0,8.3,86.3,1004.4,1.0,0.0
2017-10-10,6.1,4.3,9.0,84.6,1007.1,0.0,3.0
2017-10-11,7.5,3.4,12.3,90.1,1008.0,0.0,0.3
2017-10-12,5.9,5.9,13.2,81.9,1007.4,0.0,0.0
2017-10-13,4.6,5.8,10.7,77.1,1015.0,0.0,0.0
2017-10-14,7.8,4.8,13.5,92.4,1018.4,0.0,0.0
2017-10-15,5.9,3.6,14.0,86.8,1021.4,0.0,0.0
2017-10-16,3.5,3.5,14.9,87.8,1019.4,0.0,0.0
2017-10-17,6.9,3.4,13.9,94.9,1017.8,0.0,0.0
2017-10-18,6.5,1.4,12.2,89.3,1014.5,0.0,0.0
2017-10-19,7.3,2.8,12.4,90.8,1017.1,0.0,0.0
2017-10-20,6.9,3.9,11.7,93.4,1016.3,0.0,2.6
2017-10-21,8.0,3.5,12.0,97.5,1013.6,0.0,0.0
2017-10-22,8.0,6.1,9.3,95.6,1012.5,0.6,1.6
2017-10-23,7.0,2.9,8.7,95.4,1013.4,0.0,0.0
2017-10-24,8.0,4.6,6.7,94.5,1023.0,0.0,2.6
2017-10-25,7.5,7.4,9.1,94.6,1014.5,6.4,0.0
2017-10-26,7.0,4.4,11.5,84.3,1013.0,0.4,6.4
2017-10-27,7.0,4.6,8.9,88.5,1009.1,5.6,0.5
2017-10-28,6.3,5.5,8.6,88.8,998.0,3.3,11.3
2017-10-29,6.9,6.9,7.1,84.8,983.1,3.3,4.7
2017-10-30,6.8,10.1,5.0,76.9,1004.5,6.8,0.1
2017-10-31,5.0,5.1,5.0,72.0,1014.7,0.0,0.1
2017-11-01,7.8,3.9,8.6,94.8,1009.9,0.0,1.8
2017-11-02,7.6,4.6,10.3,91.5,1002.7,3.2,0.7
2017-11-03,6.0,2.6,8.7,91.0,1011.8,0.0,0.0
2017-11-04,5.9,3.9,7.8,90.1,1013.4,0.0,0.0
2017-11-05,3.5,5.3,7.6,92.1,1007.6,0.0,0.0
2017-11-06,6.3,2.6,7.5,91.8,1015.7,0.0,0.0
2017-11-07,4.1,2.4,5.3,90.8,1026.3,0.0,0.0
2017-11-08,7.9,3.4,6.5,85.9,1024.3,0.0,0.0
2017-11-09,8.0,3.5,4.7,89.9,1019.5,0.0,0.0
2017-11-10,7.8,4.9,6.8,90.3,1006.8,0.0,1.7
2017-11-11,5.9,6.9,4.2,85.0,996.8,7.7,0.0
2017-11-12,5.5,4.6,3.9,87.0,998.1,0.0,0.0
2017-11-13,7.3,3.1,3.7,91.6,1005.8,0.5,0.2
2017-11-14,5.0,4.3,3.0,86.9,1016.1,0.0,0.0
2017-11-15,6.1,3.8,6.4,87.8,1019.8,0.0,0.0
2017-11-16,6.9,2.9,4.8,94.8,1023.1,0.0,0.2
2017-11-17,4.1,4.1,5.8,85.8,1018.3,0.0,0.0
2017-11-18,5.5,5.1,3.2,87.6,1009.6,0.0,1.9
2017-11-19,6.6,4.9,3.8,88.6,997.7,0.0,3.0
2017-11-20,5.3,5.8,2.6,83.4,1005.2,0.0,0.0
2017-11-21,5.1,2.9,-0.6,94.5,1010.9,0.0,0.0
2017-11-22,8.0,5.1,1.3,97.8,1009.8,1.7,1.1
2017-11-23,5.6,6.1,6.2,93.1,1007.4,0.0,0.0
2017-11-24,5.1,5.0,7.2,88.6,1008.3,0.0,0.0
2017-11-25,7.1,3.1,5.3,95.4,1006.7,11.0,0.8
2017-11-26,5.4,4.9,3.5,84.4,1012.2,0.0,0.0
2017-11-27,5.9,5.4,3.3,86.3,1013.6,0.0,0.0
2017-11-28,7.3,8.0,2.9,89.1,1004.6,1.6,0.3
2017-11-29,6.8,4.0,3.2,94.6,1005.3,0.0,0.0
2017-11-30,7.6,3.5,1.9,91.0,1004.2,1.3,6.9
2017-12-01,7.1,6.1,4.0,91.0,1005.2,2.6,0.2
2017-12-02,3.0,2.4,0.6,95.9,1021.4,0.0,0.0
2017-12-03,3.6,4.5,-0.3,88.8,1018.1,0.0,1.4
